col,pp_bus,built_node_id,kv,lat,lon
1506,1623,tohoku_sub_592,66.0,39.55308,141.16041
1507,1624,tohoku_sub_593@275,275.0,39.5753,141.15646
1508,1625,tohoku_sub_593@66,66.0,39.5753,141.15646
1509,1626,tohoku_sub_594,66.0,39.33743,141.12815
1510,1627,tohoku_sub_595,66.0,39.14283,141.12771
1511,1628,tohoku_sub_596,66.0,38.57145,141.1868
1512,1629,tohoku_sub_597,66.0,38.43472,141.29191
1513,1630,tohoku_sub_598,66.0,38.43278,141.24084
1514,1631,tohoku_sub_599,66.0,38.53104,141.40617
1515,1632,tohoku_sub_600,66.0,38.42325,141.3682
1516,1633,tohoku_sub_601,66.0,38.42565,141.32467
1517,1634,tohoku_sub_602,66.0,38.40899,141.1596
1518,1635,tohoku_sub_603,66.0,38.71335,141.12668
1519,1636,tohoku_sub_604,66.0,39.43348,141.12112
1520,1637,tohoku_sub_605,66.0,39.18132,141.12777
1521,1638,tohoku_sub_606,66.0,39.30011,141.11299
1522,1639,tohoku_sub_607@154,154.0,39.20589,141.08144
1523,1640,tohoku_sub_607@66,66.0,39.20589,141.08144
1524,1641,tohoku_sub_608,66.0,38.92173,141.14962
1525,1642,tohoku_sub_609@154,154.0,39.85034,141.12696
1526,1643,tohoku_sub_609@66,66.0,39.85034,141.12696
1527,1644,tohoku_sub_610,66.0,39.44788,141.11676
1528,1645,tohoku_sub_611,66.0,39.25804,141.88843
1529,1646,tohoku_sub_612,66.0,39.11955,141.71833
1530,1647,tohoku_sub_613,66.0,39.25253,141.80836
1531,1648,tohoku_sub_614@275,275.0,39.34989,141.25854
1532,1649,tohoku_sub_614@154,154.0,39.34989,141.25854
1533,1650,tohoku_sub_614@66,66.0,39.34989,141.25854
1534,1651,tohoku_sub_615@154,154.0,39.33526,141.06913
1535,1652,tohoku_sub_615@66,66.0,39.33526,141.06913
1536,1653,tohoku_sub_616,66.0,39.65015,141.95595
1537,1654,tohoku_sub_617,66.0,39.58413,141.93577
1538,1655,tohoku_sub_618,66.0,39.46996,141.94827
1539,1656,tohoku_sub_619,66.0,39.24626,141.08985
1540,1657,tohoku_sub_620,66.0,39.59789,141.76297
1541,1658,tohoku_sub_621,66.0,39.6298,141.61262
1542,1659,tohoku_sub_622,66.0,39.8336,141.91391
1543,1660,tohoku_sub_623,66.0,39.8467,141.6974
1544,1661,tohoku_sub_624,66.0,38.83279,141.57151
1545,1662,tohoku_sub_625,66.0,39.33906,141.11974
1546,1663,tohoku_sub_626,66.0,39.44664,141.11651
1547,1664,tohoku_sub_627,66.0,39.7929,141.14
1548,1665,tohoku_sub_628,66.0,39.84494,141.44242
1549,1666,tohoku_sub_629,66.0,39.88673,141.48642
1550,1667,tohoku_sub_630,66.0,39.80148,141.24179
1551,1669,tohoku_sub_632,66.0,39.39268,141.10868
1552,1670,tohoku_sub_633,66.0,39.63104,141.17889
1553,1671,tohoku_sub_634,66.0,39.65326,141.13077
1554,1672,tohoku_sub_635,66.0,39.33684,141.10552
1555,1673,tohoku_sub_636,66.0,38.94008,141.12004
1556,1674,tohoku_sub_637,66.0,39.05384,141.11825
1557,1675,tohoku_sub_638,66.0,39.14705,141.15803
1558,1676,tohoku_sub_639,66.0,39.21296,141.18933
1559,1677,tohoku_sub_640,66.0,39.17997,141.19223
1560,1678,tohoku_sub_641,66.0,38.86972,141.26655
1561,1679,tohoku_sub_642,66.0,38.86424,141.33352
1562,1680,tohoku_sub_643,66.0,38.90845,141.32472
1563,1681,tohoku_sub_644,66.0,38.91226,141.32916
1564,1682,tohoku_sub_645,66.0,38.99491,141.26656
1565,1683,tohoku_sub_646,66.0,38.99539,141.11371
1566,1684,tohoku_sub_647,66.0,39.17403,141.29385
1567,1685,tohoku_sub_648,66.0,38.92249,141.16542
1568,1686,tohoku_sub_649,66.0,38.91979,141.13596
1569,1687,tohoku_sub_650,66.0,38.90808,141.24227
1570,1688,tohoku_sub_651,66.0,38.83141,141.17938
1571,1689,tohoku_sub_652@154,154.0,39.69858,141.13516
1572,1690,tohoku_sub_652@66,66.0,39.69858,141.13516
1573,1691,tohoku_sub_653,66.0,39.82769,141.72694
1574,1692,tohoku_sub_654@154,154.0,38.92054,141.58572
1575,1693,tohoku_sub_654@66,66.0,38.92054,141.58572
1576,1694,tohoku_sub_655,66.0,39.74191,141.16594
1577,1695,tohoku_sub_656,66.0,39.72375,141.18547
1578,1696,tohoku_sub_657,66.0,39.70009,141.17292
1579,1697,tohoku_sub_658,66.0,38.53803,141.12011
1580,1698,tohoku_sub_659,66.0,38.48781,141.09276
1581,1699,tohoku_sub_660,66.0,38.475,141.10023
1582,1700,tohoku_sub_661@154,154.0,38.41901,141.25945
1583,1701,tohoku_sub_661@66,66.0,38.41901,141.25945
1584,1702,tohoku_sub_662@154,154.0,38.42092,141.26443
1585,1703,tohoku_sub_662@66,66.0,38.42092,141.26443
1586,1704,tohoku_sub_663@154,154.0,38.4234,141.28888
1587,1705,tohoku_sub_663@66,66.0,38.4234,141.28888
1588,1706,tohoku_sub_664,66.0,38.78708,141.50562
1589,1707,tohoku_sub_665@154,154.0,39.03123,141.63306
1590,1708,tohoku_sub_665@66,66.0,39.03123,141.63306
1591,1709,tohoku_sub_666,66.0,39.03456,141.71351
1592,1710,tohoku_sub_667,66.0,39.35969,141.76726
1593,1711,tohoku_sub_668,66.0,39.36882,141.90524
1594,1712,tohoku_sub_669,66.0,38.73722,141.29685
1595,1713,tohoku_sub_670,66.0,38.68938,141.4585
1596,1715,tohoku_sub_672,66.0,38.80777,141.07957
1597,1716,tohoku_sub_673,66.0,38.39607,141.49886
1598,1717,tohoku_sub_674,275.0,38.39716,141.5009
1599,1718,tohoku_sub_675,275.0,38.39986,141.49838
1600,1719,tohoku_sub_676,500.0,38.84469,141.11022
1601,1721,tohoku_sub_678,66.0,38.66688,141.16393
1602,1724,tohoku_sub_681,275.0,38.39469,141.49986
1603,1726,tohoku_sub_683,66.0,40.65169,139.94416
1604,1727,tohoku_sub_684,66.0,40.53702,139.96717
1605,1728,tohoku_sub_685,66.0,40.3292,140.03403
1606,1729,tohoku_sub_686,275.0,40.19012,139.99481
1607,1730,tohoku_sub_687,66.0,40.84234,140.70102
1608,1731,tohoku_sub_689,66.0,40.82379,140.74776
1609,1732,tohoku_sub_690,66.0,40.58827,140.4173
1610,1733,tohoku_sub_691,66.0,40.80907,140.78296
1611,1734,tohoku_sub_692,66.0,41.05791,140.58558
1612,1735,tohoku_sub_693,66.0,40.98618,140.65266
1613,1737,tohoku_sub_696,66.0,40.22415,140.33293
1614,1738,tohoku_sub_697@275,275.0,40.16237,140.07198
1615,1739,tohoku_sub_697@66,66.0,40.16237,140.07198
1616,1740,tohoku_sub_700@154,154.0,40.77765,140.71257
1617,1741,tohoku_sub_700@66,66.0,40.77765,140.71257
1618,1742,tohoku_sub_701@275,275.0,40.77451,140.71043
1619,1743,tohoku_sub_701@154,154.0,40.77451,140.71043
1620,1744,tohoku_sub_701@66,66.0,40.77451,140.71043
1621,1745,tohoku_sub_702@154,154.0,40.22138,140.59464
1622,1746,tohoku_sub_702@66,66.0,40.22138,140.59464
1623,1747,tohoku_sub_703,66.0,40.77688,140.75286
1624,1748,tohoku_sub_704,66.0,40.81587,140.729
1625,1749,tohoku_sub_705,66.0,40.19585,140.03702
1626,1750,tohoku_sub_706,66.0,40.61266,140.44105
1627,1751,tohoku_sub_707@154,154.0,40.77873,140.43942
1628,1752,tohoku_sub_707@66,66.0,40.77873,140.43942
1629,1753,tohoku_sub_708,66.0,40.62107,140.48665
1630,1754,tohoku_sub_709,66.0,40.80416,140.45045
1631,1755,tohoku_sub_710@66,66.0,40.22076,140.36564
1632,1756,tohoku_sub_711,66.0,40.26437,140.56253
1633,1757,tohoku_sub_712,66.0,40.26503,140.76873
1634,1758,tohoku_sub_713@275,275.0,41.15362,140.50835
1635,1759,tohoku_sub_713@66,66.0,41.15362,140.50835
1636,1760,tohoku_sub_714,66.0,40.84134,140.69424
1637,1761,tohoku_sub_715@66,66.0,40.70378,140.92918
1638,1762,tohoku_sub_716,66.0,40.59489,141.04947
1639,1763,tohoku_sub_717,66.0,41.25473,140.34514
1640,1764,tohoku_sub_718,66.0,41.00913,140.42042
1641,1765,tohoku_sub_719,66.0,40.59711,140.48724
1642,1766,tohoku_sub_720@154,154.0,40.76796,140.75022
1643,1767,tohoku_sub_720@66,66.0,40.76796,140.75022
1644,1768,tohoku_sub_721,66.0,40.83783,140.81877
1645,1769,tohoku_sub_722,66.0,40.82199,140.7662
1646,1770,tohoku_sub_723,66.0,40.80769,140.75131
1647,1771,tohoku_sub_724,66.0,40.84331,140.68612
1648,1772,tohoku_sub_725,66.0,40.83989,140.70208
1649,1773,tohoku_sub_726,66.0,40.92681,140.96571
1650,1774,tohoku_sub_727,66.0,41.20389,140.99613
1651,1775,tohoku_sub_729@154,154.0,40.58475,140.54595
1652,1776,tohoku_sub_729@66,66.0,40.58475,140.54595
1653,1777,tohoku_sub_730,66.0,40.58306,140.46123
1654,1778,tohoku_sub_731,66.0,40.5592,140.51711
1655,1779,tohoku_sub_732,66.0,40.60057,140.50887
1656,1780,tohoku_sub_733,66.0,40.56103,140.2867
1657,1781,tohoku_sub_734,66.0,40.70388,140.45853
1658,1782,tohoku_sub_735,66.0,40.52059,140.58436
1659,1783,tohoku_sub_736,66.0,40.80349,140.37953
1660,1784,tohoku_sub_737,66.0,40.86311,140.33677
1661,1785,tohoku_sub_738,66.0,40.65438,140.59396
1662,1786,tohoku_sub_739,66.0,40.7095,140.57636
1663,1787,tohoku_sub_740,66.0,40.88159,140.45112
1664,1788,tohoku_sub_741,66.0,40.81586,140.45986
1665,1789,tohoku_sub_742,66.0,40.96316,140.43782
1666,1790,tohoku_sub_743,66.0,40.77104,140.21869
1667,1791,tohoku_sub_744,66.0,40.70584,140.23714
1668,1792,tohoku_sub_745,66.0,41.00066,140.64477
1669,1793,tohoku_sub_746,275.0,41.13367,140.51401
1670,1794,tohoku_sub_747,66.0,41.17784,140.48916
1671,1795,tohoku_sub_749,66.0,40.29815,140.56763
1672,1796,tohoku_sub_750,66.0,40.03759,140.43697
1673,1797,tohoku_sub_751,66.0,39.99628,140.40651
1674,1798,tohoku_sub_752,66.0,40.12525,140.36454
1675,1799,tohoku_sub_753,66.0,40.21893,140.05243
1676,1800,tohoku_sub_754,66.0,40.12417,140.83192
1677,1801,tohoku_sub_755,66.0,40.06911,140.79954
1678,1802,tohoku_sub_756,66.0,40.20572,140.80159
1679,1803,tohoku_sub_757@66,66.0,40.33527,140.75093
1680,1804,tohoku_sub_758,66.0,40.3733,140.8787
1681,1805,tohoku_sub_759,66.0,40.59952,140.68886
1682,1806,tohoku_sub_760,66.0,40.69508,140.77757
1683,1807,tohoku_sub_761,66.0,40.7136,140.75418
1684,1808,tohoku_sub_762,66.0,40.72842,140.86422
1685,1809,tohoku_sub_763,66.0,40.75,140.83242
1686,1810,tohoku_sub_764,66.0,40.42101,140.67393
1687,1811,tohoku_sub_765,66.0,40.20968,140.2323
1688,1812,tohoku_sub_766,66.0,40.21886,140.05347
1689,1813,tohoku_sub_767,66.0,40.10623,140.07974
1690,1814,tohoku_sub_768,66.0,39.94379,140.08585
1691,1815,tohoku_sub_769,66.0,40.19481,140.06469
1692,1816,tohoku_sub_770@154,154.0,40.22704,140.55948
1693,1817,tohoku_sub_770@66,66.0,40.22704,140.55948
1694,1819,tohoku_sub_772,66.0,40.37027,140.37557
1695,1820,tohoku_sub_775,66.0,40.8185,140.76804
1696,1821,tohoku_sub_776,66.0,40.67992,140.5525
1697,1823,tohoku_sub_778,66.0,40.77001,140.80309
1698,1824,tohoku_sub_779,66.0,40.63776,140.4794
1699,1825,tohoku_sub_780,66.0,40.63708,140.48333
1700,1826,tohoku_sub_781,66.0,40.81804,140.46188
1701,1827,tohoku_sub_782,66.0,40.81329,140.45438
1702,1828,tohoku_sub_783,66.0,40.58256,140.56139
1703,1829,tohoku_sub_784,66.0,40.8323,140.68813
1704,1830,tohoku_sub_785,66.0,40.94314,140.63263
1705,1831,tohoku_sub_786,66.0,40.86366,140.67461
1706,1833,tohoku_sub_788,66.0,40.52541,141.50664
1707,1834,tohoku_sub_789,66.0,40.52524,141.5019
1708,1835,tohoku_sub_790,66.0,40.51164,141.48464
1709,1836,tohoku_sub_792,66.0,40.56742,141.47775
1710,1837,tohoku_sub_793,66.0,40.55443,141.48646
1711,1838,tohoku_sub_794,66.0,40.68189,141.35816
1712,1839,tohoku_sub_795@154,154.0,40.51254,141.45815
1713,1840,tohoku_sub_795@66,66.0,40.51254,141.45815
1714,1841,tohoku_sub_796,66.0,40.96556,141.35919
1715,1842,tohoku_sub_797,66.0,40.95012,141.32435
1716,1845,tohoku_sub_799@275,275.0,40.52785,141.35731
1717,1846,tohoku_sub_799@154,154.0,40.52785,141.35731
1718,1847,tohoku_sub_800@154,154.0,40.43799,141.45266
1719,1848,tohoku_sub_800@66,66.0,40.43799,141.45266
1720,1849,tohoku_sub_801@154,154.0,40.95062,141.29966
1721,1850,tohoku_sub_801@66,66.0,40.95062,141.29966
1722,1851,tohoku_sub_803@154,154.0,40.53486,141.49729
1723,1852,tohoku_sub_803@66,66.0,40.53486,141.49729
1724,1853,tohoku_sub_804@154,154.0,40.66479,141.3139
1725,1854,tohoku_sub_804@66,66.0,40.66479,141.3139
1726,1855,tohoku_sub_805,66.0,40.48487,141.45053
1727,1856,tohoku_sub_806,66.0,40.51783,141.54691
1728,1857,tohoku_sub_807,66.0,40.49651,141.43893
1729,1858,tohoku_sub_808,66.0,40.1974,141.77395
1730,1859,tohoku_sub_809,66.0,40.41118,141.70522
1731,1860,tohoku_sub_810,66.0,40.47641,141.58226
1732,1861,tohoku_sub_811@154,154.0,40.20218,141.30901
1733,1862,tohoku_sub_811@66,66.0,40.20218,141.30901
1734,1863,tohoku_sub_812,66.0,40.50903,141.51909
1735,1864,tohoku_sub_813,66.0,40.5243,141.50515
1736,1865,tohoku_sub_814,66.0,39.96358,141.19961
1737,1866,tohoku_sub_815,66.0,40.52775,141.50156
1738,1867,tohoku_sub_816,66.0,40.55819,141.42692
1739,1868,tohoku_sub_817,66.0,40.49811,141.49598
1740,1869,tohoku_sub_818,66.0,40.51426,141.52206
1741,1870,tohoku_sub_819,66.0,40.577,141.4693
1742,1871,tohoku_sub_820,66.0,40.60363,141.41413
1743,1872,tohoku_sub_821,66.0,40.6073,141.4228
1744,1873,tohoku_sub_822,66.0,40.59469,141.24038
1745,1875,tohoku_sub_824,66.0,40.4594,141.35196
1746,1876,tohoku_sub_825,66.0,40.52862,141.30803
1747,1877,tohoku_sub_826,66.0,40.37483,141.23911
1748,1878,tohoku_sub_827,66.0,40.43988,141.33392
1749,1879,tohoku_sub_828,66.0,40.63248,141.21443
1750,1880,tohoku_sub_829,66.0,40.7053,141.15631
1751,1881,tohoku_sub_830,66.0,40.95211,141.29832
1752,1882,tohoku_sub_831@154,154.0,41.18922,141.38011
1753,1883,tohoku_sub_831@66,66.0,41.18922,141.38011
1754,1884,tohoku_sub_832@154,154.0,40.95409,141.27922
1755,1885,tohoku_sub_832@66,66.0,40.95409,141.27922
1756,1886,tohoku_sub_833@154,154.0,40.9648,141.3193
1757,1887,tohoku_sub_833@66,66.0,40.9648,141.3193
1758,1888,tohoku_sub_834@154,154.0,40.9614,141.31423
1759,1889,tohoku_sub_834@66,66.0,40.9614,141.31423
1760,1890,tohoku_sub_835,154.0,40.96261,141.3139
1761,1891,tohoku_sub_836@154,154.0,40.46483,141.40399
1762,1892,tohoku_sub_836@66,66.0,40.46483,141.40399
1763,1893,tohoku_sub_837,66.0,40.73247,141.37348
1764,1894,tohoku_sub_838@500,500.0,40.78362,141.17285
1765,1895,tohoku_sub_838@275,275.0,40.78362,141.17285
1766,1896,tohoku_sub_838@154,154.0,40.78362,141.17285
1767,1897,tohoku_sub_838@66,66.0,40.78362,141.17285
1768,1898,tohoku_sub_839,275.0,40.80175,141.19728
1769,1899,tohoku_sub_840,66.0,40.8481,141.12453
1770,1900,tohoku_sub_841,66.0,40.51738,141.47695
1771,1901,tohoku_sub_842@154,154.0,40.54322,141.49626
1772,1902,tohoku_sub_842@66,66.0,40.54322,141.49626
1773,1903,tohoku_sub_843,66.0,40.32041,141.45529
1774,1904,tohoku_sub_844,66.0,40.29014,141.30237
1775,1905,tohoku_sub_845,66.0,40.87761,141.08886
1776,1906,tohoku_sub_846,66.0,41.29155,141.18535
1777,1907,tohoku_sub_847,66.0,41.20044,141.27656
1778,1908,tohoku_sub_848,66.0,41.24608,141.13189
1779,1909,tohoku_sub_850,66.0,40.67969,141.3482
1780,1910,tohoku_sub_851,66.0,40.46082,141.53838
1781,1911,tohoku_sub_852,66.0,40.04336,141.42719
1782,1912,tohoku_sub_853,66.0,40.04194,141.24221
1783,1913,tohoku_sub_854@154,154.0,39.98709,141.22435
1784,1914,tohoku_sub_854@66,66.0,39.98709,141.22435
1785,1916,tohoku_sub_857,66.0,40.24974,141.28432
1786,1917,tohoku_sub_858,66.0,40.35146,141.29066
1787,1918,tohoku_sub_859,66.0,40.36708,141.28931
1788,1920,tohoku_sub_861,66.0,39.93629,141.20606
1789,1921,tohoku_sub_862,66.0,40.96743,141.28153
1790,1922,tohoku_sub_863@154,154.0,40.95172,141.28664
1791,1923,tohoku_sub_863@66,66.0,40.95172,141.28664
1792,1924,tohoku_sub_864,154.0,40.95298,141.30856
1793,1925,tohoku_sub_865@154,154.0,40.95117,141.29739
1794,1926,tohoku_sub_865@66,66.0,40.95117,141.29739
1795,1927,tohoku_sub_866@154,154.0,40.96051,141.31839
1796,1928,tohoku_sub_866@66,66.0,40.96051,141.31839
1797,1929,tohoku_sub_867,66.0,40.95972,141.30625
1798,1930,tohoku_sub_868,66.0,40.97918,141.3503
1799,1931,tohoku_sub_869@500,500.0,41.18859,141.38533
1800,1932,tohoku_sub_869@66,66.0,41.18859,141.38533
1801,1933,tohoku_sub_870,66.0,40.49486,141.49879
1802,1934,tohoku_sub_871,66.0,40.7195,141.34815
1803,1936,tohoku_sub_873,66.0,40.22144,141.81423
1804,1937,tohoku_sub_874,66.0,40.21788,141.80904
1805,1938,tohoku_sub_875,66.0,40.66853,141.33524
1806,1940,tohoku_sub_877,154.0,40.77203,141.21718
1807,1941,tohoku_sub_878,154.0,40.96245,141.25089
1808,1942,tohoku_sub_879@500,500.0,40.77987,141.17073
1809,1943,tohoku_sub_879@66,66.0,40.77987,141.17073
1810,1944,tohoku_sub_880,66.0,40.00913,141.8797
1811,1945,tohoku_sub_881,154.0,40.54812,141.44919
1812,1948,tohoku_sub_884,66.0,40.68365,141.35502
1813,1949,tohoku_sub_885,154.0,40.30358,141.41827
1814,1950,tohoku_sub_886,154.0,40.30263,141.41953
1815,1951,tohoku_sub_887,66.0,40.0753,141.23239
1816,1952,tohoku_sub_888,66.0,40.40823,141.69113
1817,1953,tohoku_sub_889,66.0,40.33301,141.42893
1818,1954,tohoku_sub_890,154.0,40.98803,141.27143
1819,1955,tohoku_sub_893@154,154.0,40.54004,141.49656
1820,1956,tohoku_sub_893@66,66.0,40.54004,141.49656
1821,1957,tohoku_sub_894@154,154.0,40.53596,141.50066
1822,1958,tohoku_sub_894@66,66.0,40.53596,141.50066
1823,1959,tohoku_sub_895,154.0,40.53538,141.50505
1824,1960,tohoku_sub_896@500,500.0,41.1869,141.38591
1825,1961,tohoku_sub_896@66,66.0,41.1869,141.38591
1826,1962,tohoku_sub_897,66.0,40.64612,141.20822
1827,1963,tohoku_sub_898,66.0,40.73925,141.13124
1828,1964,tohoku_sub_899,66.0,40.51055,141.48646
1829,1965,tohoku_sub_900,66.0,40.48142,141.47363
1830,1966,tokyo_jct_35.6876:139.6383:66,66.0,35.68763,139.63828
1831,1967,tokyo_jct_35.5606:139.4228:66,66.0,35.56063,139.42277
1832,1968,tokyo_jct_35.5338:139.4499:66,66.0,35.53377,139.44993
1833,1969,tokyo_jct_35.4331:139.3531:66,66.0,35.43307,139.3531
1834,1970,tokyo_jct_35.6002:139.3677:66,66.0,35.60017,139.36766
1835,1971,tokyo_jct_35.6001:139.368:66,66.0,35.60014,139.36796
1836,1972,tokyo_jct_35.6322:139.4137:66,66.0,35.63223,139.41367
1837,1973,tokyo_jct_35.6346:139.4159:66,66.0,35.63465,139.41593
1838,1974,tokyo_jct_35.5905:139.3802:66,66.0,35.59048,139.38018
1839,1975,tokyo_jct_35.433:139.3807:66,66.0,35.43303,139.38075
1840,1976,tokyo_jct_35.4329:139.3806:66,66.0,35.43294,139.38062
1841,1977,tokyo_jct_35.6719:139.6382:154,154.0,35.67185,139.63817
1842,1978,tokyo_jct_35.4644:139.3858:66,66.0,35.46444,139.38579
1843,1979,tokyo_jct_35.5844:139.5197:66,66.0,35.58436,139.51974
1844,1980,tokyo_jct_35.5928:139.5095:66,66.0,35.59277,139.50951
1845,1981,tokyo_jct_35.4947:139.4578:66,66.0,35.49465,139.45775
1846,1982,tokyo_jct_35.777:139.4892:154,154.0,35.77703,139.48921
1847,1983,tokyo_jct_35.5993:139.4292:66,66.0,35.59927,139.42923
1848,1984,tokyo_jct_35.6604:139.3722:275,275.0,35.66043,139.37216
1849,1985,tokyo_jct_35.6905:139.5328:66,66.0,35.69047,139.5328
1850,1986,tokyo_jct_35.458:139.4303:66,66.0,35.45795,139.43027
1851,1987,tokyo_jct_35.6883:139.5079:66,66.0,35.68829,139.50789
1852,1988,tokyo_jct_35.4941:138.775:66,66.0,35.49406,138.77503
1853,1989,tokyo_jct_35.4988:138.8223:66,66.0,35.49881,138.82233
1854,1990,tokyo_jct_35.6846:139.4996:66,66.0,35.6846,139.49962
1855,1991,tokyo_jct_35.6496:139.4323:66,66.0,35.6496,139.43226
1856,1992,tokyo_jct_35.6594:139.4356:66,66.0,35.65944,139.43561
1857,1993,tokyo_jct_35.7063:139.4451:66,66.0,35.70626,139.44515
1858,1994,tokyo_jct_35.7001:139.4513:66,66.0,35.70006,139.4513
1859,1995,tokyo_jct_35.7016:139.6454:66,66.0,35.70157,139.64537
1860,1996,tokyo_jct_35.3873:139.2283:154,154.0,35.38732,139.22828
1861,1997,tokyo_jct_35.3989:139.3432:154,154.0,35.39895,139.34321
1862,1998,tokyo_jct_35.6012:139.549:66,66.0,35.60122,139.54902
1863,1999,tokyo_jct_35.5717:139.6338:66,66.0,35.57175,139.6338
1864,2000,tokyo_jct_35.5483:139.4709:154,154.0,35.54835,139.47092
1865,2001,tokyo_jct_35.5548:139.4121:66,66.0,35.55479,139.41207
1866,2002,tokyo_jct_35.6892:139.4027:154,154.0,35.6892,139.40268
1867,2003,tokyo_jct_35.5554:139.6071:154,154.0,35.55539,139.60711
1868,2004,tokyo_jct_35.5975:139.6476:154,154.0,35.59746,139.64763
1869,2005,tokyo_jct_35.5671:139.4771:275,275.0,35.5671,139.47714
1870,2006,tokyo_jct_35.4646:139.5085:275,275.0,35.46463,139.50847
1871,2007,tokyo_jct_35.4197:139.4723:66,66.0,35.41968,139.47229
1872,2008,tokyo_jct_35.5649:139.5529:66,66.0,35.56492,139.55291
1873,2009,tokyo_jct_35.5699:138.7758:154,154.0,35.56986,138.77582
1874,2010,tokyo_jct_35.5652:138.8901:154,154.0,35.56523,138.89008
1875,2011,tokyo_jct_35.5919:139.3325:66,66.0,35.59192,139.33251
1876,2012,tokyo_jct_35.6846:139.453:66,66.0,35.68458,139.45296
1877,2013,tokyo_jct_35.6516:139.4911:66,66.0,35.65158,139.49106
1878,2014,tokyo_jct_35.6464:139.4777:66,66.0,35.64645,139.47767
1879,2015,tokyo_jct_35.6466:139.4745:66,66.0,35.6466,139.47455
1880,2016,tokyo_jct_35.494:139.6187:66,66.0,35.49404,139.61874
1881,2017,tokyo_jct_35.4964:139.6119:66,66.0,35.49642,139.61186
1882,2020,tokyo_jct_35.4144:139.3929:66,66.0,35.41442,139.39287
1883,2021,tokyo_jct_35.4065:139.3944:66,66.0,35.40655,139.39439
1884,2022,tokyo_jct_35.6429:139.3698:66,66.0,35.64287,139.3698
1885,2023,tokyo_jct_35.656:139.3629:66,66.0,35.65604,139.36286
1886,2024,tokyo_jct_35.3956:138.9226:275,275.0,35.39562,138.92261
1887,2025,tokyo_jct_35.5302:139.6237:154,154.0,35.53017,139.62369
1888,2026,tokyo_jct_35.4613:139.5826:66,66.0,35.46128,139.58256
1889,2027,tokyo_jct_35.1944:138.5642:66,66.0,35.19444,138.5642
1890,2028,tokyo_jct_35.1889:138.5609:66,66.0,35.18887,138.56085
1891,2029,tokyo_jct_35.4391:138.4047:154,154.0,35.43911,138.40473
1892,2030,tokyo_jct_35.4888:138.3281:154,154.0,35.48878,138.32805
1893,2031,tokyo_jct_35.5846:138.5309:66,66.0,35.58459,138.53087
1894,2032,tokyo_jct_35.5904:138.7167:154,154.0,35.59042,138.71673
1895,2033,tokyo_jct_35.6162:138.5695:154,154.0,35.61615,138.56949
1896,2034,tokyo_jct_35.638:138.5931:66,66.0,35.63798,138.59314
1897,2035,tokyo_jct_35.5102:139.6124:66,66.0,35.51022,139.61245
1898,2036,tokyo_jct_35.396:139.3243:154,154.0,35.396,139.32431
1899,2037,tokyo_jct_35.396:139.3241:66,66.0,35.39597,139.32415
1900,2038,tokyo_jct_35.3948:139.3237:66,66.0,35.39479,139.32366
1901,2039,tokyo_jct_35.6887:138.4984:66,66.0,35.68871,138.49841
1902,2040,tokyo_jct_35.53:139.6234:154,154.0,35.53004,139.62337
1903,2041,tokyo_jct_35.5292:139.6383:154,154.0,35.52925,139.63833
1904,2042,tokyo_jct_35.3711:139.5239:66,66.0,35.37114,139.52389
1905,2043,tokyo_jct_35.3692:139.5237:66,66.0,35.36919,139.52365
1906,2044,tokyo_jct_35.734:139.4716:66,66.0,35.73401,139.47161
1907,2045,tokyo_jct_35.6664:139.4278:66,66.0,35.66644,139.42777
1908,2046,tokyo_jct_35.6648:139.4302:66,66.0,35.66478,139.43024
